CountryOrTerritory,ReportingYear,UpdateTime,StationLocalId,SamplingPointLocalId,SamplingPoint_Latitude,SamplingPoint_Longitude,Pollutant,AggregationType,Namespace,Unit,BeginPosition,EndPosition,Validity,Verification,DataCoverage,DataCapture,TimeCoverage,AQValue
Italy,2017,2019-04-02T16:25:14.883333Z,STA.IT1670A,SPO.IT1670A_5_BETA_2005-01-19_00:00:00,44.139167,12.239167,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2017-01-01,2018-01-01,Valid,Verified,95.34246575,100,95.34246575,44
Italy,2017,2019-04-02T16:25:14.883333Z,STA.IT1692A,SPO.IT1692A_5_BETA_2007-04-21_00:00:00,45.47833,9.23583,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2017-01-01,2018-01-01,Valid,Verified,90.4109589,100,90.4109589,82.69999699
Italy,2017,2019-04-02T16:25:14.883333Z,STA.IT1706A,SPO.IT1706A_5_gravi_2005-01-01_00:00:00,44.313056000000003,8.4772219999999994,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2017-01-01,2018-01-01,Valid,Verified,95.61643836,100,95.61643836,36.85999999
Italy,2017,2019-04-02T16:25:14.883333Z,STA.IT1740A,SPO.IT1740A_5_BETA_2006-03-08_00:00:00,41.067054999999996,15.722746000000001,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2017-01-01,2018-01-01,Valid,Verified,92.87671233,100,92.87671233,30.89999999
Italy,2017,2019-04-02T16:25:14.883333Z,STA.IT1766A,SPO.IT1766A_5_BETA_2004-01-01_00:00:00,39.713759999999994,16.19397,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2017-01-01,2018-01-01,Valid,Verified,98.35616438,100,98.35616438,27.85999999
Italy,2017,2019-04-02T16:25:14.883333Z,STA.IT1841A,SPO.IT1841A_5_BETA_2006-12-04_00:00:00,41.797779999999989,12.606940000000002,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2017-01-01,2018-01-01,Valid,Verified,99.17808219,100,99.17808219,43
Italy,2017,2019-04-02T16:25:14.883333Z,STA.IT1857A,SPO.IT1857A_5_BETA_2007-01-01_00:00:00,42.657220000000002,13.709440000000001,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2017-01-01,2018-01-01,Valid,Verified,95.34246575,100,95.34246575,34
Italy,2017,2019-04-02T16:25:14.883333Z,STA.IT1859A,SPO.IT1859A_5_nephelometry_beta_2007-11-16_00:00:00,46.104340000000008,11.11023,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2017-01-01,2018-01-01,Valid,Verified,99.45205479,100,99.45205479,50
Italy,2017,2019-04-02T16:25:14.883333Z,STA.IT1877A,SPO.IT1877A_5_gravi_2007-03-29_00:00:00,45.041879999999992,7.6259300000000003,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2017-01-01,2018-01-01,Valid,Verified,96.98630137,100,96.98630137,79
Italy,2017,2019-04-02T16:25:14.883333Z,STA.IT1887A,SPO.IT1887A_5_gravi_2017-01-01_00:00:00,44.413888999999998,8.9119440000000001,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2017-01-01,2018-01-01,Valid,Verified,83.83561644,100,83.83561644,36.60999999
Italy,2017,2019-04-02T16:25:14.883333Z,STA.IT1888A,SPO.IT1888A_5_BETA_2008-05-01_00:00:00,38.050161999999993,13.118589999999999,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2017-01-01,2018-01-01,Valid,Verified,95.61643836,100,95.61643836,28.700001
Italy,2017,2019-04-02T16:25:14.883333Z,STA.IT1961A,SPO.IT1961A_5_BETA_2012-10-05_00:00:00,46.314779999999999,8.2559199999999997,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2017-01-01,2018-01-01,Valid,Verified,98.08219178,100,98.08219178,12
Italy,2017,2019-04-02T16:25:14.883333Z,STA.IT1989A,SPO.IT1989A_5_BETA_2014-09-01_00:00:00,38.105910000000002,15.645239999999998,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2017-01-01,2018-01-01,Valid,Verified,97.80821918,100,97.80821918,27.84
Italy,2017,2019-04-02T16:25:14.883333Z,STA.IT2008A,SPO.IT2008A_5_BETA_2011-02-17_00:00:00,39.885277999999992,8.6052780000000002,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2017-01-01,2018-01-01,Valid,Verified,95.61643836,100,95.61643836,39.09
Italy,2017,2019-04-02T16:25:14.883333Z,STA.IT2063A,SPO.IT2063A_5_BETA_2011-02-16_00:00:00,45.148333000000001,9.9402779999999993,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2017-01-01,2018-01-01,Valid,Verified,96.43835616,100,96.43835616,78.59999799
Italy,2017,2019-04-02T16:25:14.883333Z,STA.IT2079A,SPO.IT2079A_5_BETA_2009-07-23_00:00:00,45.304443999999982,8.8458330000000007,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2017-01-01,2018-01-01,Valid,Verified,97.80821918,100,97.80821918,82.262015
Italy,2017,2019-04-02T16:25:14.883333Z,STA.IT2203A,SPO.IT2203A_5_BETA_2013-03-01_00:00:00,40.334862000000001,15.900697999999998,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2017-01-01,2018-01-01,Valid,Verified,98.08219178,100,98.08219178,23.89999999
Italy,2017,2019-04-02T16:25:14.883333Z,STA.IT2213A,SPO.IT2213A_5_BETA_2015-01-01_00:00:00,40.710989999999995,14.702439999999999,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2017-01-01,2018-01-01,Valid,Verified,92.32876712,100,92.32876712,44.39999999
Italy,2017,2019-04-02T16:25:14.883333Z,STA.IT2240A,SPO.IT2240A_5_BETA_2015-04-16_00:00:00,43.832809999999995,10.50048,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2017-01-01,2018-01-01,Valid,Verified,98.63013699,100,98.63013699,47
Italy,2017,2019-04-02T16:25:14.883333Z,STA.IT2141A,SPO.IT2141A_5_BETA_2013-01-01_00:00:00,41.630829999999996,15.386670000000001,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2017-01-01,2018-01-01,Not valid,Verified,35.34246575,100,35.34246575,26.28999999
Italy,2017,2019-04-02T16:35:30.436666Z,STA.IT2145A,SPO.IT2145A_5_BETA_2017-05-05_00:00:00,41.087219999999988,16.781669999999998,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2017-01-01,2018-01-01,Not valid,Verified,60.54794521,97.78761062,61.91780822,34.97499999
Italy,2017,2019-04-02T16:25:14.883333Z,STA.IT0448A,SPO.IT0448A_5_BETA_2003-02-22_00:00:00,45.42944399999999,12.313889,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2017-01-01,2018-01-01,Valid,Verified,100,100,100,77
Italy,2017,2019-04-02T16:25:14.883333Z,STA.IT0618A,SPO.IT0618A_5_BETA_2005-08-01_00:00:00,37.218400000000003,15.220499999999999,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2017-01-01,2018-01-01,Valid,Verified,89.04109589,100,89.04109589,26.89999999
Italy,2017,2019-04-02T16:25:14.883333Z,STA.IT0689A,SPO.IT0689A_5_BETA_2013-11-20_16:00:00,45.068329999999996,8.8688900000000004,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2017-01-01,2018-01-01,Valid,Verified,94.24657534,100,94.24657534,65.3405
Italy,2017,2019-04-02T16:25:14.883333Z,STA.IT1459A,SPO.IT1459A_5_BETA_1999-02-01_00:00:00,45.582887139999997,8.83449244,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2017-01-01,2018-01-01,Valid,Verified,93.15068493,100,93.15068493,57.214699
Italy,2017,2019-04-02T16:25:14.883333Z,STA.IT1873A,SPO.IT1873A_5_BETA_2006-11-22_00:00:00,45.616669999999992,8.75,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2017-01-01,2018-01-01,Valid,Verified,96.98630137,100,96.98630137,63
Italy,2017,2019-04-02T16:25:14.883333Z,STA.IT1936A,SPO.IT1936A_5_gravi_2011-01-01_00:00:00,45.438333,12.205556000000001,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2017-01-01,2018-01-01,Valid,Verified,99.7260274,100,99.7260274,83
Italy,2017,2019-04-02T16:25:14.883333Z,STA.IT2038A,SPO.IT2038A_5_BETA_2011-01-01_00:00:00,44.051943999999992,8.206944,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2017-01-01,2018-01-01,Valid,Verified,96.16438356,100,96.16438356,23.67
Italy,2017,2019-04-02T16:25:14.883333Z,STA.IT2058A,SPO.IT2058A_5_BETA_2013-01-01_00:00:00,41.134700000000002,16.84526,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2017-01-01,2018-01-01,Valid,Verified,89.04109589,100,89.04109589,32.85
Italy,2017,2019-04-02T16:25:14.883333Z,STA.IT2091A,SPO.IT2091A_5_BETA_2014-11-03_00:00:00,38.868980000000001,16.608319999999999,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2017-01-01,2018-01-01,Valid,Verified,98.35616438,100,98.35616438,34
Italy,2017,2019-04-02T16:25:14.883333Z,STA.IT0614A,SPO.IT0614A_5_BETA_2005-08-01_00:00:00,37.156118999999997,15.190867000000003,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2017-01-01,2018-01-01,Valid,Verified,89.31506849,100,89.31506849,34
Italy,2017,2019-04-02T16:25:14.883333Z,STA.IT0707A,SPO.IT0707A_5_BETA_2000-07-03_00:00:00,45.690277999999992,9.6438890000000015,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2017-01-01,2018-01-01,Valid,Verified,97.53424658,100,97.53424658,68.300003
Italy,2017,2019-04-02T16:25:14.883333Z,STA.IT0721A,SPO.IT0721A_5_BETA_2005-05-24_00:00:00,44.63604999999999,10.904730000000001,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2017-01-01,2018-01-01,Valid,Verified,98.63013699,100,98.63013699,71
Italy,2017,2019-04-02T16:25:14.883333Z,STA.IT0777A,SPO.IT0777A_5_BETA_1999-11-01_00:00:00,45.697959560000001,9.4061919399999994,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2017-01-01,2018-01-01,Valid,Verified,94.79452055,100,94.79452055,77.300003
Italy,2017,2019-04-02T16:25:14.883333Z,STA.IT0846A,SPO.IT0846A_5_BETA_2002-11-18_00:00:00,45.504722000000001,10.313055999999998,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2017-01-01,2018-01-01,Valid,Verified,95.89041096,100,95.89041096,87.09999799
Italy,2017,2019-04-02T16:25:14.883333Z,STA.IT0908A,SPO.IT0908A_5_BETA_2003-04-10_00:00:00,46.470278,10.3725,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2017-01-01,2018-01-01,Valid,Verified,99.17808219,100,99.17808219,24.1
Italy,2017,2019-04-02T16:25:14.883333Z,STA.IT0983A,SPO.IT0983A_5_BETA_2012-01-01_00:00:00,45.73583,7.3241699999999996,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2017-01-01,2018-01-01,Valid,Verified,98.90410959,100,98.90410959,42
Italy,2017,2019-04-02T16:25:14.883333Z,STA.IT1114A,SPO.IT1114A_5_gravi_2002-11-01_00:00:00,45.139110000000002,7.0500600000000011,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2017-01-01,2018-01-01,Valid,Verified,98.35616438,100,98.35616438,41
Italy,2017,2019-04-02T16:25:14.883333Z,STA.IT1163A,SPO.IT1163A_5_BETA_2010-01-01_00:00:00,44.472219999999993,11.416390000000002,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2017-01-01,2018-01-01,Valid,Verified,97.53424658,100,97.53424658,52
Italy,2017,2019-04-02T16:25:14.883333Z,STA.IT1213A,SPO.IT1213A_5_BETA_2015-01-01_00:00:00,45.046669999999985,12.06194,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2017-01-01,2018-01-01,Valid,Verified,92.32876712,100,92.32876712,72
Italy,2017,2019-04-02T16:25:14.883333Z,STA.IT1294A,SPO.IT1294A_5_BETA_2008-01-01_00:00:00,45.525829999999985,8.7366700000000002,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2017-01-01,2018-01-01,Valid,Verified,99.17808219,100,99.17808219,63.799992
Italy,2017,2019-04-02T16:25:14.883333Z,STA.IT1420A,SPO.IT1420A_5_BETA_2016-01-01_00:00:00,42.141669999999991,14.441110000000002,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2017-01-01,2018-01-01,Valid,Verified,95.61643836,100,95.61643836,38
Italy,2017,2019-04-02T16:25:14.883333Z,STA.IT1457A,SPO.IT1457A_5_gravi_2004-01-01_00:00:00,44.101666999999999,9.8186110000000006,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2017-01-01,2018-01-01,Valid,Verified,96.71232877,100,96.71232877,29.62
Italy,2017,2019-04-02T16:25:14.883333Z,STA.IT1519A,SPO.IT1519A_5_gravi_2002-01-01_00:00:00,44.412229999999994,8.1695100000000007,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2017-01-01,2018-01-01,Valid,Verified,99.45205479,100,99.45205479,46
Italy,2017,2019-04-02T16:25:14.883333Z,STA.IT1566A,SPO.IT1566A_5_BETA_2002-07-20_00:00:00,37.078994999999992,15.281658000000002,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2017-01-01,2018-01-01,Valid,Verified,98.35616438,100,98.35616438,46.59999799
Italy,2017,2019-04-02T16:35:30.436666Z,STA.IT0852A,SPO.IT0852A_5_TEOM_2011-01-01_00:00:00,44.425559999999997,8.8261099999999999,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2017-01-01,2018-01-01,Valid,Verified,98.35616438,100,98.35616438,26.47173912
Italy,2017,2019-04-02T16:35:30.436666Z,STA.IT1361A,SPO.IT1361A_5_BETA_2002-05-01_00:00:00,43.839719999999986,13.018610000000002,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2017-01-01,2018-01-01,Valid,Verified,94.79452055,98.85714286,95.89041096,50.18749999
Italy,2017,2019-04-02T16:35:30.436666Z,STA.IT2068A,SPO.IT2068A_5_BETA_2011-03-01_00:00:00,42.743332999999993,12.666389000000002,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2017-01-01,2018-01-01,Valid,Verified,92.60273973,100,92.60273973,43
Italy,2017,2019-04-02T16:35:30.436666Z,STA.IT2100A,SPO.IT2100A_5_BETA_2013-01-01_00:00:00,43.133056000000003,12.205833,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2017-01-01,2018-01-01,Valid,Verified,98.90410959,100,98.90410959,35
Italy,2017,2019-04-02T16:25:14.883333Z,STA.IT1152A,SPO.IT1152A_5_BETA_2006-07-05_00:00:00,44.799430000000001,10.883649999999999,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2017-01-01,2018-01-01,Valid,Verified,96.98630137,100,96.98630137,61
Italy,2017,2019-04-02T16:25:14.883333Z,STA.IT1837A,SPO.IT1837A_5_BETA_2006-12-17_00:00:00,41.864170000000001,12.469440000000002,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2017-01-01,2018-01-01,Valid,Verified,95.06849315,100,95.06849315,43
Italy,2017,2019-04-02T16:25:14.883333Z,STA.IT0692A,SPO.IT0692A_5_BETA_2006-06-12_00:00:00,45.101670000000006,8.9055599999999995,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2017-01-01,2018-01-01,Valid,Verified,97.26027397,100,97.26027397,67.311216
Italy,2017,2019-04-02T16:25:14.883333Z,STA.IT1208A,SPO.IT1208A_5_BETA_2007-06-26_00:00:00,42.451939999999986,14.1975,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2017-01-01,2018-01-01,Valid,Verified,95.06849315,100,95.06849315,50
Italy,2017,2019-04-02T16:25:14.883333Z,STA.IT1608A,SPO.IT1608A_5_BETA_2005-03-01_00:00:00,40.5625,17.203330000000001,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2017-01-01,2018-01-01,Valid,Verified,89.8630137,100,89.8630137,30.44
Italy,2017,2019-04-02T16:25:14.883333Z,STA.IT1829A,SPO.IT1829A_5_BETA_2016-01-01_00:00:00,38.198256000000001,15.552934999999998,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2017-01-01,2018-01-01,Valid,Verified,95.89041096,100,95.89041096,32.97499799
Italy,2017,2019-04-02T16:25:14.883333Z,STA.IT1962A,SPO.IT1962A_5_nephelometry_2010-01-01_00:00:00,41.478889000000002,14.033333000000002,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2017-01-01,2018-01-01,Valid,Verified,78.08219178,100,78.08219178,49
Italy,2017,2019-04-02T16:25:14.883333Z,STA.IT1964A,SPO.IT1964A_5_BETA_2009-03-14_00:00:00,45.234999999999992,9.6669399999999985,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2017-01-01,2018-01-01,Valid,Verified,98.63013699,100,98.63013699,70.800003
Italy,2017,2019-04-02T16:25:14.883333Z,STA.IT1975A,SPO.IT1975A_5_BETA_2009-09-15_00:00:00,45.038332999999994,9.6691669999999981,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2017-01-01,2018-01-01,Valid,Verified,98.35616438,100,98.35616438,61
Italy,2017,2019-04-02T16:25:14.883333Z,STA.IT2211A,SPO.IT2211A_5_BETA_2015-01-01_00:00:00,40.979709999999997,14.400999999999998,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2017-01-01,2018-01-01,Valid,Verified,77.53424658,100,77.53424658,61.2
Italy,2017,2019-04-02T16:35:30.436666Z,STA.IT1145A,SPO.IT1145A_5_nephelometry_2007-01-01_00:00:00,44.312777999999994,8.4730559999999997,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2017-01-01,2018-01-01,Valid,Verified,92.60273973,100,92.60273973,35.94666666
Italy,2017,2019-04-02T16:35:30.436666Z,STA.IT2220A,SPO.IT2220A_5_BETA_2015-01-01_00:00:00,41.168569999999995,14.150790000000001,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2017-01-01,2018-01-01,Valid,Verified,96.98630137,99.43820225,97.53424658,56.73333332
Italy,2017,2019-04-02T16:25:14.883333Z,STA.IT0703A,SPO.IT0703A_5_nephelometry_beta_2003-01-30_00:00:00,46.051839999999991,11.453889999999999,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2017-01-01,2018-01-01,Valid,Verified,100,100,100,46
Italy,2017,2019-04-02T16:25:14.883333Z,STA.IT1544A,SPO.IT1544A_5_gravi_2003-01-01_00:00:00,44.106667000000002,9.8577779999999997,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2017-01-01,2018-01-01,Valid,Verified,98.90410959,100,98.90410959,32.15999999
Italy,2017,2019-04-02T16:25:14.883333Z,STA.IT2250A,SPO.IT2250A_5_BETA_2016-05-11_00:00:00,42.102159999999984,11.784360000000001,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2017-01-01,2018-01-01,Valid,Verified,95.06849315,100,95.06849315,26
Italy,2017,2019-04-02T16:25:14.883333Z,STA.IT0869A,SPO.IT0869A_5_BETA_1998-10-05_00:00:00,41.463889000000009,12.913055999999999,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2017-01-01,2018-01-01,Valid,Verified,96.98630137,100,96.98630137,39
Italy,2017,2019-04-02T16:25:14.883333Z,STA.IT2086A,SPO.IT2086A_5_BETA_2014-12-31_00:00:00,39.338930000000005,16.24334,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2017-01-01,2018-01-01,Valid,Verified,96.98630137,100,96.98630137,37.71
Italy,2017,2019-04-02T16:35:30.436666Z,STA.IT0898A,SPO.IT0898A_5_BETA_2016-08-09_20:00:00,40.85419000000001,14.251329999999999,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2017-01-01,2018-01-01,Valid,Verified,92.05479452,94.38202247,97.53424658,45.87499999
Italy,2017,2019-04-02T16:25:14.883333Z,STA.IT1232A,SPO.IT1232A_5_BETA_2012-01-01_00:00:00,44.382409999999993,8.2805560000000007,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2017-01-01,2018-01-01,Valid,Verified,95.89041096,100,95.89041096,40.59
Italy,2017,2019-04-02T16:25:14.883333Z,STA.IT1340A,SPO.IT1340A_5_BETA_2009-08-01_00:00:00,45.399999999999999,11.286109999999999,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2017-01-01,2018-01-01,Valid,Verified,96.43835616,100,96.43835616,75
Italy,2017,2019-04-02T16:25:14.883333Z,STA.IT1529A,SPO.IT1529A_5_gravi_2010-01-01_00:00:00,44.38174999999999,7.5381999999999998,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2017-01-01,2018-01-01,Valid,Verified,93.97260274,100,93.97260274,48
Italy,2017,2019-04-02T16:25:14.883333Z,STA.IT1914A,SPO.IT1914A_5_BETA_2008-05-01_00:00:00,44.873055999999998,10.663888999999999,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2017-01-01,2018-01-01,Valid,Verified,97.26027397,100,97.26027397,67
Italy,2017,2019-04-02T16:25:14.883333Z,STA.IT2062A,SPO.IT2062A_5_BETA_2010-02-26_00:00:00,45.643889999999992,9.6147200000000019,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2017-01-01,2018-01-01,Valid,Verified,97.80821918,100,97.80821918,66.19999699
Italy,2017,2019-04-02T16:25:14.883333Z,STA.IT0778A,SPO.IT0778A_5_BETA_2000-02-03_00:00:00,45.518333000000005,9.5913890000000013,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2017-01-01,2018-01-01,Valid,Verified,96.16438356,100,96.16438356,74.769997
Italy,2017,2019-04-02T16:25:14.883333Z,STA.IT0867A,SPO.IT0867A_5_BETA_2005-11-15_00:00:00,42.404170000000001,12.85833,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2017-01-01,2018-01-01,Valid,Verified,99.17808219,100,99.17808219,34
Italy,2017,2019-04-02T16:25:14.883333Z,STA.IT0870A,SPO.IT0870A_5_BETA_2005-07-15_00:00:00,41.75,13.149721999999999,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2017-01-01,2018-01-01,Valid,Verified,97.80821918,100,97.80821918,37
Italy,2017,2019-04-02T16:25:14.883333Z,STA.IT1044A,SPO.IT1044A_5_BETA_2002-08-19_00:00:00,44.052219999999998,12.575559999999998,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2017-01-01,2018-01-01,Valid,Verified,94.24657534,100,94.24657534,59
Italy,2017,2019-04-02T16:25:14.883333Z,STA.IT1246A,SPO.IT1246A_5_gravi_2005-04-01_00:00:00,45.569110000000009,8.1876099999999994,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2017-01-01,2018-01-01,Valid,Verified,98.35616438,100,98.35616438,56
Italy,2017,2019-04-02T16:25:14.883333Z,STA.IT1309A,SPO.IT1309A_5_BETA_2006-01-01_00:00:00,40.928332999999995,9.5016669999999994,Particulate matter < 10 µm (aerosol),1 year 90.4 percentile - COMPLIANCE,IT.ISPRA.AQD,ug.m-3,2017-01-01,2018-01-01,Valid,Verified,98.08219178,100,98.08219178,28.8
